"occupation_id","alias","alias_type","source","weight"
"occ_11_1021_00","Water and Sewer Systems Supervisor","alternate_title","src_onet_30_1","0.75"
"occ_11_1021_00","Water Superintendent","alternate_title","src_onet_30_1","0.75"
"occ_11_1021_00","Zoo Director","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Air Pollution Compliance Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Certified Driver Examiner (CDE)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Certified Driver License Test Administrator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Administrator (Compliance Admin)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Investigator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Professional","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Compliance Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Cosmetology Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Department of Motor Vehicles Clerk (DMV Clerk)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Deportation Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Driver Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Driver License Agent","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Driver License Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Driver License Reviewing Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Driver License Technician","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Driver's License Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","EEO Officer (Equal Employment Opportunity Officer)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Environmental Compliance Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Equal Employment Opportunity Investigator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Equal Employment Opportunity Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Forms Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Immigration Investigator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Immigration Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Industry Operations Investigator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","IT Compliance Analyst (Information Technology Compliance Analyst)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","License Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","License Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","License Registration Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Licensing Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Licensing Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Licensing Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Licensing Registration Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Licensing Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Licensing Technician","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Mortician Investigator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Motor Vehicle Clerk","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Motor Vehicle Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Motor Vehicle Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Naturalization Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Passport Application Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Passport Clerk","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Public Service Representative (PSR)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Public Service Representative Specialist (PSR Specialist)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Qualifications Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Regulation Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Regulatory Compliance Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Regulatory Compliance Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","risk and compliance analyst","manual_seed","src_onet_30_1","0.85"
"occ_13_1041_00","Road Test Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Scales Inspector","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Security Compliance Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Test Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Trade Compliance Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Transportation Services Representative (TSR)","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Wage and Hour Investigator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Weight and Inspection Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1041_00","Weights and Measures Sealer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Business Intelligence Engineer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Career Development Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Career Development Technician","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Career Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Certification Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Contract Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Corporate Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Credentialing Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Credentialing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Credentials Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employee Advisor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employee Counselor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employee Health Maintenance Program Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employee Operations Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employee Placement Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employee Service Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Advisor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Appeals Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Interviewer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Program Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Security Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Service Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Employment Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Enlisted Advisor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Ethics Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Executive Coach","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Executive Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Headhunter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Healthcare Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Advisor (Human Resource Advisor)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Analyst (Human Resources Analyst)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Associate (Human Resources Associate)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Business Partner (Human Resources Business Partner)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Consultant (Human Resources Consultant)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Coordinator (Human Resources Coordinator)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Generalist (Human Resources Generalist)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Recruiter (Human Resources Recruiter)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HR Specialist","short_title","src_onet_30_1","0.95"
"occ_13_1071_00","HR Tech (Human Resources Technician)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","HRIS Analyst (Human Resources Information System Analyst)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","human resources generalist","manual_seed","src_onet_30_1","0.85"
"occ_13_1071_00","Human Resources Representative (HR Rep)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Human Resources Specialist (HR Specialist)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Developer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Development Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Interviewer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Placement Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Placement Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Service Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Job Service Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Labor Contractor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Labor Service Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Labor Services Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Mentor Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Morale Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Outplacement Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Advisor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Counselor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Interviewer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Placement Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Technician","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Personnel Worker","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Placement Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Placement Counselor","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Placement Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Placement Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Prisoner Classification Interviewer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Recruiting Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Recruiting Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Recruitment Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Resume Writer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Retention Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Retirement Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Rules Examiner","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Selection Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Sourcing Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Staffing Associate","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Staffing Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Staffing Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Staffing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Student Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Talent Acquisition Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Talent Acquisition Partner (TAP)","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Talent Acquisition Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Talent Acquisition Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Talent Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Technical Recruiter","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Volunteer Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Workforce Services Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1071_00","Workforce Staffing Advisor","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Acquisition Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Automated Logistics Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Client Services Administrator","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Delivery Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Demand Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Distribution Associate","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Distribution Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Inventory Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistician","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Associate","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Clerk","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Team Member","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Logistics Technician","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Manufacturing Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Material Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Material Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Materials Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","operations planner","manual_seed","src_onet_30_1","0.85"
"occ_13_1081_00","Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Production Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Scheduler","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","supply chain analyst","manual_seed","src_onet_30_1","0.85"
"occ_13_1081_00","Supply Chain Associate","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Supply Chain Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Supply Chain Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Supply Chain Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Supply Chain Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Supply Management Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Supply Planner","alternate_title","src_onet_30_1","0.75"
"occ_13_1081_00","Transportation Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Design Project Management Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Grant Assistant","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Human Resources Project Manager (HR Project Manager)","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Implementation Project Manager","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Implementations Management Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Movie Project Management Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Planning Development Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","program coordinator","manual_seed","src_onet_30_1","0.85"
"occ_13_1082_00","Project Administrator","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Communications Officer","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Controller","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Delivery Manager","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Management Manager","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","project management specialist","manual_seed","src_onet_30_1","0.85"
"occ_13_1082_00","Project Management Technical Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Management Technician","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Manager","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Project Scheduler","alternate_title","src_onet_30_1","0.75"
"occ_13_1082_00","Technical Project Manager (Technical PM)","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Administrative Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Administrative Support Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Development Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Management Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Management Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Operations Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Process Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Process Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Business Systems Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Clerical Methods Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Commercial Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Dealer Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Employment Programs Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Forms Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Health Information Management Business Analyst (HIM Business Analyst)","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Health Information Management Data Analyst (HIM Data Analyst)","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Health Program Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Health Program Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Health Systems Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Healthcare Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Human Resource Analyst (HR Analyst)","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Implementation Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Industrial Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Management Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Management and Program Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Management Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Management Scientist","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Management Systems Auditor","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Operations Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Organizational Development Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Performance Consultant","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Performance Management Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Program Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Program Development Specialist","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Program Evaluator","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Program Management Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Project Management Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Records Management Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Reports Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Survey Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1111_00","Technical Business Analyst","alternate_title","src_onet_30_1","0.75"
"occ_13_1151_00","Applications Trainer","alternate_title","src_onet_30_1","0.75"
"occ_13_1151_00","Apprenticeship and Training Representative","alternate_title","src_onet_30_1","0.75"
"occ_13_1151_00","Auxiliary Personnel Inservice Coordinator","alternate_title","src_onet_30_1","0.75"
